note_id,title,l1_main,l2_main,total_interaction,text
6876455b0000000015021fc2,"晚上三篇视频
是我第一次录的长视频 好累[暗中观察R][暗中观察R][暗中观察R]
我不会你们说的剪切
我都是一次录玩
错了就重拍
哎！！大家多点赞收藏吧
#小红书评论区可以发视频了[话题]# #请耐心看完[话题]# #谢谢大家的支持[话题]# #重要的事情[话题]# #非常感谢大家[话题]# #录屏[话题]# #谢谢宝宝们的支持[话题]# #拖更使我快乐[话题]# #不知道更什么[话题]#",观看体验,视觉疲劳,2415,"晚上三篇视频
是我第一次录的长视频 好累[暗中观察R][暗中观察R][暗中观察R]
我不会你们说的剪切
我都是一次录玩
错了就重拍
哎！！大家多点赞收藏吧
#小红书评论区可以发视频了[话题]# #请耐心看完[话题]# #谢谢大家的支持[话题]# #重要的事情[话题]# #非常感谢大家[话题]# #录屏[话题]# #谢谢宝宝们的支持[话题]# #拖更使我快乐[话题]# #不知道更什么[话题]# 晚上"
68f6bfd9000000000700c89e,#山野小邪医1[话题]##我在小红书追好剧[话题]# #情感短剧[话题]# #小红书追剧人[话题]# #一看就停不下来[话题]# #新剧追不停[话题]# #一看就上瘾[话题]# #一口气看完[话题]# #精彩剧情[话题]# #我是追剧党[话题]# #一起追剧[话题]# #剧情纯属虚构请勿模仿[话题]# #结局让人意想不到[话题]# #结局亮了[话题]# #剧情反转[话题]#,观看体验,沉浸感,217,#山野小邪医1[话题]##我在小红书追好剧[话题]# #情感短剧[话题]# #小红书追剧人[话题]# #一看就停不下来[话题]# #新剧追不停[话题]# #一看就上瘾[话题]# #一口气看完[话题]# #精彩剧情[话题]# #我是追剧党[话题]# #一起追剧[话题]# #剧情纯属虚构请勿模仿[话题]# #结局让人意想不到[话题]# #结局亮了[话题]# #剧情反转[话题]# #山野小邪医1[话题]
6a05925a0000000037034ac3,一口气看完，超长完整版合集 （极寒驿站） 六月酷暑，天气却诡异的一天比一天冷，谁也没料到，一场看似普通的暴雨过后，紧接着就是持续不断的暴雪#原创动画[话题]# #一口气看完系列[话题]# #末日生存[话题]# #合集[话题]# #二次元[话题]# #好视频扶持计划[话题]#,行为习惯,观看时长,1178,一口气看完，超长完整版合集 （极寒驿站） 六月酷暑，天气却诡异的一天比一天冷，谁也没料到，一场看似普通的暴雨过后，紧接着就是持续不断的暴雪#原创动画[话题]# #一口气看完系列[话题]# #末日生存[话题]# #合集[话题]# #二次元[话题]# #好视频扶持计划[话题]# 一口气看完，超长完整版合集 （极寒驿站） 六月酷暑，天气却诡异的一天比一天冷，谁也没料到，一场看似普通的暴雨过后，紧接着就是
6901d29b000000000301bde4,你们期待的老猫猴子终于大结局了#原创[话题]##老猫猴子[话题]##一口气看完[话题]#,功能需求,观看时长,27636,你们期待的老猫猴子终于大结局了#原创[话题]##老猫猴子[话题]##一口气看完[话题]# 你们期待的老猫猴子终于大结局了#原创[话题]##老猫猴子[话题]##一口气看完[话题]#
69f1991c0000000035022a5d,长视频跟练！肉肉脸也能画出高智感妆容,未分类,未分类,12818,长视频跟练！肉肉脸也能画出高智感妆容 #没事儿也化妆[话题]# #妆教[话题]# #化妆教程[话题]# #淡颜清冷妆[话题]# #高智感[话题]#
67b324e2000000002902f3c0,原创素材 拿了留痕,功能需求,通勤场景,12455,原创素材 拿了留痕 我在去找你的路上明白了我有多爱你 也在回来的路上明白多爱都没用.#记录吧就现在[话题]# #原创素材[话题]# #车流素材[话题]# #情感共鸣[话题]#
68a59990000000001d0360a0,50分钟一口气看完奇葩印度！内容非常精彩！,内容质量,剧情评价,13587,"50分钟一口气看完奇葩印度！内容非常精彩！ 视频质量绝对不会让您失望！
#印度[话题]# #奇葩印度[话题]##深度解析[话题]# #印度历史[话题]#"
685617c0000000000b01e5fb,超长视频素材,设备相关,跨端同步,298,超长视频素材 #原创视频[话题]# #手机随拍[话题]# #高质素材[话题]#  #视频素材[话题]# #城市街道随拍[话题]# #治愈系风景[话题]# #夜景[话题]# #夜景车流[话题]#
67efcd07000000000f031d06,突然想到一种神奇的镜头，破1000万播放,未分类,播放控制,25284,突然想到一种神奇的镜头，破1000万播放 #浅跳一下[话题]##驯速迎战[话题]#
69cbd5d1000000001a02b95d,短视频行业要变天！⽃⾳精选推出付费视频,观看体验,身体疲劳,170,"短视频行业要变天！⽃⾳精选推出付费视频 今天我突然发现斗音悄悄干了件大事，斗音精选上线付费长视频了，很多人第一反应会觉得奇怪：一个以短视频、快节奏内容起家的平台，为什么突然要深耕长视频？其实只要回头看看斗音精选这两年的布局就会明白，这不是突发奇想，而是水到渠成。
	
从数据上看，2025 年，斗音平台上超过 30 分钟的中长视频数量同比增长 207%，累计播放时长高达 3.2 亿分钟。从几百分钟的"
668dddf1000000000a004d62,北海紫霞湾日落｜长视频｜白噪音｜治愈系,场景使用,碎片时间,394,北海紫霞湾日落｜长视频｜白噪音｜治愈系 #北海[话题]# #海边日落[话题]# #旅行碎片[话题]# #我的旅行日记[话题]# #紫霞湾[话题]##治愈[话题]#
69cd0d49000000002100539a,看书与看长视频,未分类,碎片时间,18,"看书与看长视频 想问问现在这个信息时代的人，喜欢看长视频（一个小时以上）等于过去喜欢看书吗[笑哭R]。因为我自己很喜欢看长视频，但是不爱看书，但是也不喜欢看短视频。
#喜欢读书的人[话题]# #视频博客[话题]# #"
68883e860000000003027f2c,视频很长请耐心观看,未分类,未分类,3558,视频很长请耐心观看
6890791e0000000002000ece,激情满满做youtube长视频，然后就这样,平台对比,睡前场景,119,激情满满做youtube长视频，然后就这样 每周做视频，都熬夜，啥时候是个头#youtube[话题]#
6874de3b00000000240084b0,逍遥散人的死月妖花和狼人村的视频……,内容质量,剧情评价,1603,"逍遥散人的死月妖花和狼人村的视频…… 这两个长视频应该算是逍遥散人视频里面播放量比较高的吧，尤其是死月妖花，这么短的时间就已经有这么多播放量了。
	
但是我看下来……
	
怎么说呢，感觉很难看进去……
	
我最开始看的是死月妖花，看标题上面标了神作，一开始就很期待，结果点进去大家都在当谜语人，作品还是机翻，很多不知所云的东西，人物立绘物品都很杂很乱，我看了好几P有时候都会搞错人物。
	
还有这个死"
69e070fe0000000021011909,去对比了Links和李现视频的两平台数据,平台对比,B站体验,3894,"去对比了Links和李现视频的两平台数据 有没有人去对比过Links这次和李现的视频，两个平台的数据？
今天中午刚上线，我截了一下发布二十分钟左右的数字：
小红书：点赞9261，评论1110
B站：点赞5109，评论518
links不是B站百大吗，为啥数据比小红书低啊，是小红书可以免费看4K了？
#和李现攀登人生第一座雪山[话题]#  #李现[话题]# #Linksphotograph[话题]#"
6891cd540000000003024f99,于正聊长视频市场,功能需求,观看方式,952,"于正聊长视频市场 说短剧宛如低配版的网大，还提到长视频没落是因为不专业领导、盲目选角这些问题，建议把选角权给创作者，剧本扎实再开机。
#于正[话题]# #影视[话题]# #短剧[话题]# #长视频[话题]# #娱乐圈[话题]#"
68a1885e000000001d01a1e6,小白的人生第一支视频,功能需求,制作水平,10011,"小白的人生第一支视频 -
一直喜欢图文作为获取知识的载体，
而视频只会选择看B站的长视频。
但时代总会裹挟着人们前进，内心再抗拒也不得不学起来。
以前找了好多理由，比如电脑性能跟不上，镜头跟不上，没有三脚架，没有稳定器……
而其实很多大神用手机也能拍出好作品。
口头上说一万次不如真正实操一次。
人生中的第一支视频，手忙脚乱，
奋战了一天一夜勉强能够导出来。
不会拍灰片，帧率设置的不对，
一调色就死"
69c8c97a000000001a0317af,为什么我感觉B站越来越稳了？,平台对比,B站体验,2119,为什么我感觉B站越来越稳了？ #B站[话题]# #哔哩哔哩[话题]# #互联网[话题]# #互联网大厂[话题]# #内容[话题]# #长视频[话题]#
69e5c939000000001a037a23,谢飞：电影式微，UP主或将创造人类第十艺术,功能需求,剧情评价,919,"谢飞：电影式微，UP主或将创造人类第十艺术 在听完谢飞导演半小时的分享中，我并不沮丧，反而萌生一种希望。因为在谢飞导演看来，up主们，内容创作者们，好好学电影中的蒙太奇和视听语言表达，能将中长视频，以一种更有意思的形式，找到更多的观众。
毕竟，不管什么年代，人类永远喜欢听故事。内容创作者们，接下来，是长视频的时代
	
#谢飞[话题]# #北京电影学院[话题]# #中国广播电视精品创作大会[话题]#"
689457e1000000002302b28b,长视频,未分类,未分类,105827,长视频 长视频
